Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
,Yes,Emerald,"1,69",VS1,H,,,,"665,00","1123,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP116B-7,-,EX,EX,"70,20","62,50",,,IGI,533200091,,,,,,,,,,7.96,5.54,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,69",VS2,F,,,,"784,00","1324,96",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP131B-7,-,EX,EX,"68,30","64,00",,,IGI,538285748,,,,,,,,,,08.07,5.62,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,69",VS1,G,,,,"784,00","1324,96",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP06AL-7,-,EX,EX,"69,30","61,00",,,IGI,542230097,,,,,,,,,,8.24,5.5,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,66",SI1,I,,,,"511,00","848,26",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGIAC-24,-,EX,EX,"70,40","66,50",,,IGI,380971711,,,,,,,,,,7.37,5.48,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,65",VS1,G,,,,"784,00","1293,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP87B-4,-,EX,EX,"66,10","62,00",,,IGI,533219685,,,,,,,,,,8.32,5.58,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,64",VVS2,I,,,,"574,00","941,36",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP166B-10,-,EX,EX,"70,10","61,50",,,IGI,549200438,,,,,,,,,,08.01,5.45,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,64",VVS2,I,,,,"574,00","941,36",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGS12A-861,-,EX,EX,"65,40","64,00",,,IGI,547246812,,,,,,,,,,8.29,5.55,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,63",VS1,E,,,,"960,00","1564,80",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGB36B-2,-,EX,EX,"63,40","61,00",,,GIA,6395451557,,,,,,,,,,8.1,5.74,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,63",VVS2,G,,,,"819,00","1334,97",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP152C-6,-,EX,EX,"69,40","63,00",,,IGI,542235915,,,,,,,,,,08.01,5.46,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,62",VS2,H,,,,"637,00","1031,94",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP102A-3,-,EX,EX,"67,80","65,00",,,IGI,530295540,,,,,,,,,,8.25,5.44,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,61",VS1,I,,,,"553,00","890,33",,,,,,,,,-,EX,EX,"69,90","65,00",,,IGI,544276991,,,,,,,,,,7.84,5.48,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,61",VS2,H,,,,"637,00","1025,57",,,,,,,,,-,EX,EX,"69,80","61,50",,,IGI,530216038,,,,,,,,,,08.08,5.39,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,60",VS1,G,,,,"784,00","1254,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG17B-6,-,EX,EX,"70,20","63,00",,,IGI,546216413,,,,,,,,,,08.05,5.33,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,60",VS1,H,,,,"665,00","1064,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP115B-13,-,EX,EX,"64,60","64,50",,,IGI,530295539,,,,,,,,,,8.26,5.53,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,59",VS1,J,,,,"441,00","701,19",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP11B-12,-,EX,EX,"69,00","63,00",,,IGI,544276998,,,,,,,,,,8.12,5.38,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,59",VS1,D,,,,"952,00","1513,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27F-10,-,EX,EX,"37,70","66,50",,,IGI,550246361,,,,,,,,,,7.87,5.49,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,59",VVS2,G,,,,"819,00","1302,21",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP131B-14,-,EX,EX,"61,80","61,00",,,IGI,536269195,,,,,,,,,,8.45,5.57,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,59",VS1,H,,,,"665,00","1057,35",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP148B-18,-,EX,EX,"69,70","64,50",,,IGI,541284446,,,,,,,,,,7.83,5.45,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,58",VS2,D,,,,"868,00","1371,44",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24C-10,-,EX,EX,"69,90","64,50",,,IGI,549200413,,,,,,,,,,8.1,5.32,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,58",VVS2,H,,,,"693,00","1094,94",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP04I-12,-,EX,EX,"62,70","61,00",,,IGI,539218778,,,,,,,,,,8.42,5.57,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,58",SI1,E,,,,"735,00","1161,30",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGS12A-491,-,EX,EX,"63,80","61,50",,,IGI,522252097,,,,,,,,,,08.07,5.56,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,57",VS1,H,,,,"665,00","1044,05",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP147B-14,-,EX,EX,"70,90","61,00",,,IGI,546230413,,,,,,,,,,7.84,5.37,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,D,,,,"952,00","1485,12",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24D-6,-,EX,EX,"68,90","61,50",,,IGI,551209634,,,,,,,,,,08.07,5.37,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS2,G,,,,"728,00","1135,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24F-4,-,EX,EX,"67,80","62,50",,,IGI,551288453,,,,,,,,,,7.95,5.44,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,H,,,,"665,00","1037,40",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP04S-2,-,EX,EX,"61,90","57,50",,,IGI,537240233,,,,,,,,,,8.35,5.59,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,H,,,,"665,00","1037,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP138B-2,-,EX,EX,"63,30","60,00",,,IGI,538285745,,,,,,,,,,8.19,5.62,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,I,,,,"553,00","862,68",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP163A-5,-,EX,EX,"65,30","63,50",,,IGI,544283252,,,,,,,,,,7.89,5.54,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,I,,,,"553,00","862,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP165B-11,-,EX,EX,"64,60","58,50",,,IGI,549200524,,,,,,,,,,8.35,5.53,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",VS1,I,,,,"553,00","862,68",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGS12A-293,,EX,EX,"69,90","64,00",,,IGI,528235746,,,,,,,,,,7.8,5.38,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,56",SI1,J,,,,"406,00","633,36",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGS12A-860,-,EX,EX,"71,30","60,00",,,IGI,547246814,,,,,,,,,,08.03,5.29,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS1,E,,,,"896,00","1388,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTAQ-6,-,EX,EX,"71,00","66,50",,,IGI,375937793,,,,,,,,,,7.27,5.38,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS1,H,,,,"665,00","1030,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LES03B-8,-,EX,EX,"67,60","63,50",,,IGI,551209593,,,,,,,,,,7.96,5.44,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",SI1,F,,,,"693,00","1074,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTDI-14,-,EX,VG,"70,80","67,00",,,IGI,LG11226016,,,,,,,,,,7.49,5.31,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VVS2,H,,,,"693,00","1074,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP04I-9,-,EX,EX,"64,20","60,00",,,IGI,546230419,,,,,,,,,,8.37,5.47,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS2,H,,,,"637,00","987,35",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP163A-2,-,EX,EX,"65,40","64,50",,,IGI,544276999,,,,,,,,,,7.9,5.46,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS1,G,,,,"784,00","1215,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG20D-16,-,EX,EX,"71,60","62,50",,,IGI,551290968,,,,,,,,,,7.43,5.31,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS1,I,,,,"553,00","857,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP04AE-6,-,EX,EX,"70,00","60,00",,,IGI,538299967,,,,,,,,,,7.98,5.3,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS1,G,,,,"784,00","1215,20",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP04I-10,-,EX,EX,"63,00","61,00",,,IGI,544241496,,,,,,,,,,8.36,5.54,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,55",VS2,G,,,,"728,00","1128,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP18D-13,-,EX,EX,"68,20","65,00",,,IGI,551280611,,,,,,,,,,7.9,5.44,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,54",VS1,F,,,,"915,00","1409,10",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGB65A-3,-,VG,EX,"67,00","65,00",,,GIA,6411432881,,,,,,,,,,7.69,5.49,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,54",VS2,G,,,,"728,00","1121,12",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHG20D-6,-,EX,EX,"68,90","63,00",,,IGI,541294411,,,,,,,,,,7.81,5.34,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,54",VVS2,G,,,,"819,00","1261,26",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKB06I-6,-,EX,EX,"70,30","65,50",,,IGI,550231863,,,,,,,,,,7.99,5.28,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,54",VS2,I,,,,"532,00","819,28",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP164A-1,-,EX,EX,"67,60","66,00",,,IGI,549295871,,,,,,,,,,7.95,5.21,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,54",VS1,I,,,,"553,00","851,62",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP147B-16,-,EX,EX,"71,30","62,00",,,IGI,544263128,,,,,,,,,,7.72,5.34,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,E,,,,"826,00","1263,78",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTCB-17,-,VG,VG,"70,90","65,00",,,IGI,375937824,,,,,,,,,,7.35,5.4,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,G,,,,"728,00","1113,84",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24E-6,-,EX,EX,"35,20","62,00",,,IGI,550231864,,,,,,,,,,7.94,5.28,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS1,G,,,,"784,00","1199,52",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKB06I-9,-,EX,EX,"71,00","67,00",,,IGI,547261022,,,,,,,,,,7.74,5.31,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS1,G,,,,"784,00","1199,52",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKB06J-8,-,EX,EX,"67,90","62,50",,,IGI,546220160,,,,,,,,,,08.03,5.39,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,E,,,,"826,00","1263,78",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10E-5,-,EX,EX,"38,00","61,00",,,IGI,550235148,,,,,,,,,,7.89,5.22,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,G,,,,"728,00","1113,84",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP153C-5,-,EX,EX,"63,80","66,50",,,IGI,551209582,,,,,,,,,,8.18,5.39,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,E,,,,"826,00","1263,78",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGK03A-11,-,EX,EX,"70,70","62,00",,,IGI,499116308,,,,,,,,,,7.75,5.35,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS1,H,,,,"665,00","1017,45",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP04AF-2,-,EX,EX,"60,50","65,00",,,IGI,541284366,,,,,,,,,,8.35,5.6,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS1,G,,,,"784,00","1199,52",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP131B-11,-,EX,EX,"69,30","61,00",,,IGI,537216073,,,,,,,,,,7.92,5.31,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VVS2,H,,,,"693,00","1060,29",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP152C-10,-,EX,EX,"36,70","66,00",,,IGI,549200406,,,,,,,,,,7.56,5.4,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VS2,I,,,,"532,00","813,96",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGS12A-999,-,EX,EX,"70,10","64,50",,,IGI,549214374,,,,,,,,,,7.62,5.41,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,53",VVS2,I,,,,"574,00","878,22",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP05AA-13,-,EX,EX,"68,80","63,50",,,IGI,541284367,,,,,,,,,,7.75,5.44,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",SI2,E,,,,"602,00","915,04",,,,,,,,https://03368bc.netsolhost.com/video/vision360.html?d=LGTS-14,-,VG,VG,"70,10","66,00",,,IGI,LG11176705,,,,,,,,,,7.31,5.38,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",SI1,E,,,,"787,50","1197,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP19A-1,-,EX,EX,"66,20","65,00",,,GIA,6425483069,,,,,,,,,,8.14,5.36,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS2,E,,,,"826,00","1255,52",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24E-1,-,EX,EX,"64,80","58,50",,,IGI,549200507,,,,,,,,,,8.14,5.45,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS1,G,,,,"784,00","1191,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKB06A-7,-,EX,EX,"63,00","60,50",,,IGI,544283173,,,,,,,,,,8.2,5.52,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS2,H,,,,"637,00","968,24",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP17T-8,-,EX,EX,"67,80","61,50",,,IGI,551209592,,,,,,,,,,08.02,5.37,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",I1,H,,,,"287,00","436,24",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144B-6,-,EX,EX,"33,90","66,00",,,IGI,549200510,,,,,,,,,,7.76,5.45,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS2,I,,,,"532,00","808,64",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144B-8,-,EX,EX,"71,00","64,00",,,IGI,549200572,,,,,,,,,,7.77,5.31,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VVS2,H,,,,"693,00","1053,36",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06I-11,-,EX,EX,"63,00","63,00",,,IGI,541276329,,,,,,,,,,7.97,5.26,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS1,H,,,,"665,00","1010,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12D-23,-,EX,EX,"68,30","63,50",,,IGI,544263127,,,,,,,,,,7.84,5.36,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS1,H,,,,"665,00","1010,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP16B-11,-,EX,EX,"29,00","66,00",,,IGI,549200509,,,,,,,,,,8.31,5.44,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",SI1,H,,,,"595,00","904,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144B-10,-,EX,EX,"37,10","64,50",,,IGI,549200576,,,,,,,,,,7.76,5.36,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VS2,H,,,,"637,00","968,24",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144B-13,-,EX,EX,"69,70","63,50",,,IGI,546230423,,,,,,,,,,7.75,5.32,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,52",VVS2,I,,,,"574,00","872,48",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144B-16,-,EX,EX,"72,50","63,50",,,IGI,541285062,,,,,,,,,,7.43,5.3,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI1,E,,,,"735,00","1109,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGLZ-4,-,EX,EX,"66,30","64,00",,,IGI,380999850,,,,,,,,,,7.38,5.31,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VS2,F,,,,"840,00","1268,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP15A-4,-,EX,EX,"69,60","63,00",,,GIA,6422190605,,,,,,,,,,7.64,5.45,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI1,F,,,,"693,00","1046,43",,,,,,,,,-,EX,EX,"68,50","64,00",,,IGI,528221794,,,,,,,,,,7.8,5.37,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI2,E,,,,"602,00","909,02",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTDQ-17,-,EX,EX,"70,10","63,00",,,IGI,380900321,,,,,,,,,,7.17,5.32,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI2,E,,,,"602,00","909,02",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTFJ-10,-,EX,EX,"72,60","65,00",,,IGI,384931353,,,,,,,,,,7.23,5.33,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI2,F,,,,"574,00","866,74",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGTFJ-12,-,VG,VG,"67,90","71,00",,,IGI,380912720,,,,,,,,,,7.27,5.39,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VS2,E,,,,"826,00","1247,26",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHG20D-1,-,EX,EX,"68,00","62,50",,,IGI,541285097,,,,,,,,,,7.68,5.35,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VS1,G,,,,"784,00","1183,84",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKB06A-9,-,EX,EX,"66,20","62,50",,,IGI,544283170,,,,,,,,,,7.67,5.56,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VVS2,H,,,,"693,00","1046,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP136A-4,-,EX,EX,"66,90","63,50",,,IGI,544277008,,,,,,,,,,7.89,5.4,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VVS2,H,,,,"693,00","1046,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP144C-5,-,EX,EX,"69,90","62,00",,,IGI,547257198,,,,,,,,,,7.88,5.28,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VVS2,H,,,,"693,00","1046,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP161A-3,-,EX,EX,"70,40","66,50",,,IGI,546231973,,,,,,,,,,7.85,5.23,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VVS2,J,,,,"462,00","697,62",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP166C-9,-,EX,EX,"36,30","63,50",,,IGI,549200583,,,,,,,,,,7.66,5.24,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VS1,H,,,,"665,00","1004,15",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP71B-11,-,EX,EX,"65,20","59,00",,,IGI,532273782,,,,,,,,,,08.07,5.34,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",VS2,F,,,,"784,00","1183,84",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LES03B-15,-,EX,EX,"68,30","61,50",,,IGI,551299866,,,,,,,,,,8,5.36,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Emerald,"1,51",SI1,F,,,,"693,00","1046,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG24E-10,-,EX,EX,"67,80","63,00",,,IGI,551299859,,,,,,,,,,7.8,5.38,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
